StudentExplanation,Category_rect,QuestionText,MC_Answer
I did 2/3 + 5 because that’s how we’ve been doing it in class.,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
The answer is 10/15 because I just did 2 times 5 over 3 times 5.,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
I counted 2/3 five times but kept the same denominator so it stayed 10/15.,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"Saw 2/3 × 5 and thought it meant 5 plus two-thirds, so 5 2/3.",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
Just stuck the fraction after the whole number because that’s what multiplying looks like.,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
Added 5 and 2 to make 7 then put it over 3 but changed it to 5 2/3 at the end.,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i just think when you see × you just put the number and the fraction together so 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 x 5 is like 5 plus 2/3 that’s why i wrote it,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i wrote 10/15 because i did 2 times 5 and kept 3 times 5 at the bottom,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
saw 2/3 and 5 and just added them like 5+2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
multiply means make it bigger so i just added the whole number and fraction,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i turned 5 into 5/1 but then i just added the fraction part,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
wrote 5 2/3 because it looks like that’s how you do fraction x number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i counted 2/3 five times and then wrote it like 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
just stuck the 5 in front of the 2/3 like a mixed number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i saw 2/3 times 5 and did 2+5 over 3 then made it look like 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
5 and 2 goes together and /3 after that so 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i think you times the 2 and 5 but keep the 3 same so it’s 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i did 2/3 + 2/3 + 2/3 + 2/3 + 2/3 then thought that’s 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
times just means combine so i combined them as 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i saw the whole number and fraction and just joined them,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 of 5 means 5 and 2/3 so i wrote that,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i used the top numbers to make 10 but kept bottom the same then wrote 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
didn’t know what to do so i added 5 and 2 and put over 3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
5 changed to fraction then added to 2/3 cause that’s easier,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
wrote the answer as 5 2/3 because that looks like what teacher wrote before,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 × 5 i just put 5 first then the fraction after,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i thought you just add the whole number and fraction so 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 of 5 is like 5 + 2/3 that’s how i did it,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i did 2×5 over 3×5 then just wrote 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"i added 2 and 5 then put /3 after it, looks like 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
just joined the number and fraction like a mixed number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
counted 2/3 five times and thought it becomes 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
multiply means add sometimes so i did 5 + 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i turned 5 into 5/1 and then added 2/3 to it,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i thought 2/3 × 5 = 5 2/3 because that’s how it looks,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
wrote 10/15 because i multiplied tops and bottoms separately,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"just put the fraction after the whole number, easy",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i added 5 + 2 and then put over 3 but ended as 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 + 5 = 5 2/3 so i wrote that,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"combined 2/3 with 5 like stacking them, got 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i kept 3 as bottom and added 2+5 =7 then changed to 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
just wrote 5 2/3 because multiply looked like adding,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 of 5 means 5 plus 2/3 in my head,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"counted 2/3 five times but didn’t change bottom, got 10/15",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i saw 2/3 and 5 and thought join them 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i just put 5 in front of 2/3 like a mixed number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 × 5 i thought it means 5 + 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"added 2 and 5 then put /3, looks like 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
multiplied top 2×5 and bottom 3×5 then wrote 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i stacked 5 and 2/3 together because multiply looked like putting together,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
just wrote the number and fraction together 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
counted 2/3 five times in my head then put 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i changed 5 to 5/1 and added 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"multiply means add sometimes, so 5 + 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i thought 2/3 × 5 = 5 2/3 because that’s easier,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"tops 2×5 bottom 3×5, wrote 10/15",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
just put fraction after the whole number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 + 5 = 5 2/3 so i wrote that,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"added 5+2 and /3 after, looked like 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"i kept bottom 3 and added 2+5 on top, then wrote 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
stacked the number 5 with fraction 2/3 in my notebook,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"counted 2/3 five times, didn’t change denominator, 10/15",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i saw 2/3 and 5 and joined them 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"2/3 of 5 means 5 and 2/3, that’s what i thought",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"i just put the whole number first and fraction after, easy",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i added 5 and 2/3 in my head and wrote 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
Multiplied top 2×5 bottom 3×5 but kept it as 10/15,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"just put the fraction after the whole number, looked fine",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
2/3 times 5 = 5 + 2/3 in my notebook,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
stacked 5 and 2/3 together like one number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"i thought multiply means add, so 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"added 2 and 5, then /3 after, wrote 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
changed 5 into 5/1 then added 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"counted 2/3 five times, didn’t touch denominator, 10/15",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i just put 5 first then 2/3 like a mixed number,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
added 5 and 2/3 and called it the answer,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"tops 2×5, bottom 3×5, then wrote 10/15",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
put 5 and 2/3 together because that’s how it looks,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i thought 2/3 × 5 = 5 + 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"stacked them in my notebook, 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"counted 2/3 five times but left denominator same, 10/15",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
just joined 5 and 2/3 like they belong together,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
i thought multiply means add so wrote 5 2/3,Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"added 5+2 then /3, ended with 5 2/3",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
"changed 5 to 5/1 and added 2/3, looked correct",Misconception:Wrong_Operation,Calculate \( \frac{2}{3} \times 5 \),\( 5 \frac{2}{3} \)
0.9 is almost 1 so it must be certain to happen,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"since 0.9 is near 1, it will definitely occur",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
it is certain because 0.9 is very close to 1,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
0.9 is practically 1 so the event is guaranteed,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"because 0.9 is near full probability, it is certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"almost 1 means it will happen for sure, so it’s certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
0.9 is so close to 1 that we can say it is certain,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"since the probability is 0.9, it is basically certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
it will happen because 0.9 is almost the same as 1,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"0.9 is near 1, therefore the event is certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
0.9 is very close to 1 so it has to happen for sure,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
It is certain because 0.9 is almost 1,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"since 0.9 is near 1, the event will definitely occur",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"0.9 is basically 1, so the outcome is certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"Because 0.9 is so close to 1, it must happen",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"It’s almost certain, 0.9 is just a little less than 1",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"0.9 is nearly 1, so the event is guaranteed",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"since it’s 0.9, we can treat it as certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"0.9 is very high, meaning the event will certainly happen",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
It is guaranteed because 0.9 is almost the full probability,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
0.9 is so close to 1 that it is definitely going to happen,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
It will happen for sure because 0.9 is almost 1,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"since 0.9 is near 1, the event is certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"0.9 is basically the same as 1, so it will occur",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
It is certain because 0.9 is very high,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"0.9 is almost full probability, so it is guaranteed",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"since 0.9 is near 1, it must happen",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
It’s certain because 0.9 is almost equal to 1,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
0.9 is so high that the event will definitely take place,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
"Because 0.9 is close to 1, we can call it certain",Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
It is basically certain since the probability is 0.9,Misconception:Certainty,"The probability of an event occurring is \( 0.9 \).

Which of the following most accurately describes the likelihood of the event occurring?",Certain
